category,item,variety,date,price,unit
vegetable,coriander,coriander,9/15/2023,2.42,kg
vegetable,courgettes,courgettes,9/15/2023,1.16,kg
vegetable,cucumbers,cucumbers,9/15/2023,1.21,kg
vegetable,leeks,trimmed,9/15/2023,1.52,kg
vegetable,lettuce,butterhead_indoor,9/15/2023,0.47,head
vegetable,lettuce,cos,9/15/2023,0.68,head
vegetable,lettuce,crisp_iceberg_type,9/15/2023,0.65,head
vegetable,lettuce,little_gem,9/15/2023,0.71,twin
vegetable,rocket,rocket,9/15/2023,5.48,kg
vegetable,mixed_babyleaf_salad,pillow_pack,9/15/2023,5.01,kg
vegetable,onion,bulb_brown,9/15/2023,0.77,kg
vegetable,onion,bulb_red,9/15/2023,0.83,kg
vegetable,onion,saladspring,9/15/2023,0.46,kg
vegetable,swede,swede,9/15/2023,0.39,kg
vegetable,turnip,turnip,9/15/2023,0.93,kg
vegetable,parsnips,all_varieties,9/15/2023,1.41,kg
vegetable,peas,shelling_all_varieties,9/15/2023,2.59,kg
vegetable,rhubarb,outdoor,9/15/2023,1.72,kg
vegetable,spinach_leaf,loose_bunches,9/15/2023,1.79,kg
vegetable,sweetcorn,sweetcorn,9/15/2023,0.36,head
vegetable,tomatoes,round,9/15/2023,1.41,kg
vegetable,tomatoes,vine,9/15/2023,1.64,kg
cut_flowers,gladioli,all_varieties,9/15/2023,0.24,stem
fruit,apples,bramleys_seedling,9/8/2023,1.07,kg
fruit,apples,coxs_orange_group,9/8/2023,0.5,kg
fruit,apples,gala,9/8/2023,1.41,kg
fruit,apples,other_early_season,9/8/2023,1.03,kg
fruit,blueberries,blueberries,9/8/2023,8.1,kg
fruit,cherries,all,9/8/2023,6.61,kg
fruit,pears,conference,9/8/2023,1.39,kg
fruit,pears,doyenne_du_comice,9/8/2023,1.12,kg
fruit,plums,victoria,9/8/2023,2.23,kg
fruit,plums,all_other,9/8/2023,2.16,kg
fruit,raspberries,raspberries,9/8/2023,10.32,kg
fruit,strawberries,strawberries,9/8/2023,3.88,kg
vegetable,beans,broad,9/8/2023,2.84,kg
vegetable,beans,dwarf_french_or_kidney,9/8/2023,3.16,kg
vegetable,beans,runner_climbing,9/8/2023,2.98,kg
vegetable,beetroot,beetroot,9/8/2023,0.68,kg
vegetable,brussels_sprouts,brussels_sprouts,9/8/2023,1.46,kg
vegetable,pak_choi,pak_choi,9/8/2023,3.46,kg
vegetable,curly_kale,curly_kale,9/8/2023,4.1,kg
vegetable,cabbage,red,9/8/2023,0.7,kg
vegetable,cabbage,savoy,9/8/2023,0.64,head
vegetable,spring_greens,prepacked,9/8/2023,1.32,kg
vegetable,cabbage,summer_autumn_pointed,9/8/2023,0.78,kg
vegetable,cabbage,white,9/8/2023,0.61,kg
vegetable,cabbage,round_green_other,9/8/2023,0.64,head
vegetable,calabrese,calabrese,9/8/2023,1.87,kg
vegetable,capsicum,green,9/8/2023,1.53,kg
vegetable,capsicum,red,9/8/2023,1,kg
vegetable,carrots,topped_washed,9/8/2023,0.56,kg
vegetable,cauliflower,all,9/8/2023,0.64,head
vegetable,celery,all_washed,9/8/2023,1.07,kg
vegetable,celeriac,celeriac,9/8/2023,0.91,kg
vegetable,chinese_leaf,chinese_leaf,9/8/2023,1.17,kg
vegetable,coriander,coriander,9/8/2023,2.29,kg
vegetable,courgettes,courgettes,9/8/2023,1.02,kg
vegetable,cucumbers,cucumbers,9/8/2023,1.06,kg
vegetable,leeks,trimmed,9/8/2023,1.49,kg
vegetable,lettuce,butterhead_indoor,9/8/2023,0.46,head
vegetable,lettuce,cos,9/8/2023,0.72,head
vegetable,lettuce,crisp_iceberg_type,9/8/2023,0.64,head
vegetable,lettuce,little_gem,9/8/2023,0.69,twin
vegetable,rocket,rocket,9/8/2023,5.07,kg
vegetable,mixed_babyleaf_salad,pillow_pack,9/8/2023,4.82,kg
vegetable,onion,bulb_brown,9/8/2023,0.79,kg
vegetable,onion,bulb_red,9/8/2023,0.77,kg
vegetable,onion,saladspring,9/8/2023,0.46,kg
vegetable,swede,swede,9/8/2023,0.39,kg
vegetable,turnip,turnip,9/8/2023,0.7,kg
vegetable,parsnips,all_varieties,9/8/2023,1.41,kg
vegetable,peas,shelling_all_varieties,9/8/2023,2.61,kg
vegetable,rhubarb,outdoor,9/8/2023,1.58,kg
vegetable,spinach_leaf,loose_bunches,9/8/2023,1.87,kg
vegetable,sweetcorn,sweetcorn,9/8/2023,0.36,head
vegetable,tomatoes,round,9/8/2023,0.89,kg
vegetable,tomatoes,vine,9/8/2023,1.49,kg
vegetable,tomatoes,plum,9/8/2023,2.2,kg
cut_flowers,gladioli,all_varieties,9/8/2023,0.24,stem
fruit,apples,bramleys_seedling,9/1/2023,1.04,kg
fruit,apples,gala,9/1/2023,1.1,kg
fruit,apples,other_early_season,9/1/2023,1.02,kg
fruit,blackberries,blackberries,9/1/2023,5.6,kg
fruit,blueberries,blueberries,9/1/2023,8.8,kg
fruit,cherries,all,9/1/2023,4.19,kg
fruit,pears,conference,9/1/2023,1.66,kg
fruit,pears,other,9/1/2023,1.31,kg
fruit,plums,victoria,9/1/2023,2.19,kg
fruit,plums,all_other,9/1/2023,2.26,kg
fruit,raspberries,raspberries,9/1/2023,10.6,kg
fruit,strawberries,strawberries,9/1/2023,3.99,kg
vegetable,beans,broad,9/1/2023,2.57,kg
vegetable,beans,dwarf_french_or_kidney,9/1/2023,3.16,kg
vegetable,beans,runner_climbing,9/1/2023,3.26,kg
vegetable,beetroot,beetroot,9/1/2023,0.69,kg
vegetable,pak_choi,pak_choi,9/1/2023,3.38,kg
vegetable,curly_kale,curly_kale,9/1/2023,4.23,kg
vegetable,cabbage,red,9/1/2023,0.73,kg
vegetable,cabbage,savoy,9/1/2023,0.69,head
vegetable,spring_greens,prepacked,9/1/2023,1.35,kg
vegetable,cabbage,summer_autumn_pointed,9/1/2023,0.79,kg
vegetable,cabbage,white,9/1/2023,0.64,kg
vegetable,cabbage,round_green_other,9/1/2023,0.68,head
vegetable,calabrese,calabrese,9/1/2023,1.73,kg
vegetable,capsicum,green,9/1/2023,1.6,kg
vegetable,capsicum,red,9/1/2023,1.43,kg
vegetable,carrots,topped_washed,9/1/2023,0.56,kg
vegetable,cauliflower,all,9/1/2023,0.68,head
vegetable,celery,all_washed,9/1/2023,1.15,kg
vegetable,celeriac,celeriac,9/1/2023,0.87,kg
vegetable,chinese_leaf,chinese_leaf,9/1/2023,1.19,kg
vegetable,coriander,coriander,9/1/2023,2.45,kg
vegetable,courgettes,courgettes,9/1/2023,1.18,kg
vegetable,cucumbers,cucumbers,9/1/2023,1.03,kg
vegetable,leeks,trimmed,9/1/2023,1.49,kg
vegetable,lettuce,butterhead_indoor,9/1/2023,0.44,head
vegetable,lettuce,cos,9/1/2023,0.69,head
vegetable,lettuce,crisp_iceberg_type,9/1/2023,0.55,head
vegetable,lettuce,little_gem,9/1/2023,0.7,twin
vegetable,rocket,rocket,9/1/2023,5.2,kg
vegetable,mixed_babyleaf_salad,pillow_pack,9/1/2023,5.46,kg
vegetable,onion,bulb_brown,9/1/2023,0.76,kg
vegetable,onion,bulb_red,9/1/2023,0.89,kg
vegetable,onion,saladspring,9/1/2023,0.44,kg
vegetable,swede,swede,9/1/2023,0.4,kg
vegetable,turnip,turnip,9/1/2023,0.96,kg
vegetable,parsnips,all_varieties,9/1/2023,1.48,kg
vegetable,peas,shelling_all_varieties,9/1/2023,2.62,kg
vegetable,rhubarb,outdoor,9/1/2023,1.68,kg
vegetable,spinach_leaf,loose_bunches,9/1/2023,1.99,kg
vegetable,sweetcorn,sweetcorn,9/1/2023,0.39,head
vegetable,tomatoes,round,9/1/2023,1.08,kg
vegetable,tomatoes,vine,9/1/2023,1.66,kg
cut_flowers,gladioli,all_varieties,9/1/2023,0.21,stem
fruit,apples,bramleys_seedling,8/25/2023,1.1,kg
fruit,apples,other_early_season,8/25/2023,1,kg
fruit,blackberries,blackberries,8/25/2023,5.47,kg
fruit,currants,red,8/25/2023,11.04,kg
fruit,blueberries,blueberries,8/25/2023,8.77,kg
fruit,cherries,all,8/25/2023,7.37,kg
fruit,gooseberries,gooseberries,8/25/2023,5.84,kg
fruit,pears,conference,8/25/2023,1.66,kg
fruit,plums,victoria,8/25/2023,2.15,kg
fruit,plums,all_other,8/25/2023,1.87,kg
fruit,raspberries,raspberries,8/25/2023,8.98,kg
fruit,strawberries,strawberries,8/25/2023,2.49,kg
vegetable,beans,broad,8/25/2023,2.9,kg
vegetable,beans,dwarf_french_or_kidney,8/25/2023,3.4,kg
vegetable,beans,runner_climbing,8/25/2023,3.44,kg
vegetable,beetroot,beetroot,8/25/2023,0.82,kg
vegetable,pak_choi,pak_choi,8/25/2023,3.37,kg
vegetable,curly_kale,curly_kale,8/25/2023,4.22,kg
vegetable,cabbage,red,8/25/2023,0.8,kg
vegetable,cabbage,savoy,8/25/2023,0.72,head
vegetable,spring_greens,prepacked,8/25/2023,1.36,kg
vegetable,cabbage,summer_autumn_pointed,8/25/2023,0.8,kg
vegetable,cabbage,white,8/25/2023,0.71,kg
vegetable,cabbage,round_green_other,8/25/2023,0.68,head
vegetable,calabrese,calabrese,8/25/2023,1.86,kg
vegetable,capsicum,green,8/25/2023,1.5,kg
vegetable,capsicum,red,8/25/2023,1.57,kg
vegetable,capsicum,elongated,8/25/2023,2,kg
vegetable,capsicum,yelloworange,8/25/2023,1.7,kg
vegetable,carrots,topped_washed,8/25/2023,0.63,kg
vegetable,cauliflower,all,8/25/2023,0.73,head
vegetable,celery,all_washed,8/25/2023,1.19,kg
vegetable,celeriac,celeriac,8/25/2023,0.88,kg
vegetable,chinese_leaf,chinese_leaf,8/25/2023,1.18,kg
vegetable,coriander,coriander,8/25/2023,2.66,kg
vegetable,courgettes,courgettes,8/25/2023,1.23,kg
vegetable,cucumbers,cucumbers,8/25/2023,0.91,kg
vegetable,leeks,trimmed,8/25/2023,1.55,kg
vegetable,lettuce,butterhead_indoor,8/25/2023,0.44,head
vegetable,lettuce,cos,8/25/2023,0.65,head
vegetable,lettuce,crisp_iceberg_type,8/25/2023,0.56,head
vegetable,lettuce,little_gem,8/25/2023,0.71,twin
vegetable,rocket,rocket,8/25/2023,5.29,kg
vegetable,mixed_babyleaf_salad,pillow_pack,8/25/2023,5.69,kg
vegetable,onion,bulb_brown,8/25/2023,0.77,kg
vegetable,onion,bulb_red,8/25/2023,0.88,kg
vegetable,onion,saladspring,8/25/2023,0.44,kg
vegetable,swede,swede,8/25/2023,0.41,kg
vegetable,turnip,turnip,8/25/2023,1.05,kg
vegetable,parsnips,all_varieties,8/25/2023,1.43,kg
vegetable,peas,shelling_all_varieties,8/25/2023,2.98,kg
vegetable,rhubarb,outdoor,8/25/2023,1.64,kg
vegetable,spinach_leaf,loose_bunches,8/25/2023,2.04,kg
vegetable,sweetcorn,sweetcorn,8/25/2023,0.41,head
vegetable,tomatoes,round,8/25/2023,1.05,kg
vegetable,tomatoes,vine,8/25/2023,1.55,kg
cut_flowers,gladioli,all_varieties,8/25/2023,0.21,stem
fruit,apples,bramleys_seedling,8/18/2023,1.2,kg
fruit,apples,other_early_season,8/18/2023,1.06,kg
fruit,blackberries,blackberries,8/18/2023,5.84,kg
fruit,currants,red,8/18/2023,10.32,kg
fruit,blueberries,blueberries,8/18/2023,10.09,kg
fruit,cherries,all,8/18/2023,5.32,kg
fruit,gooseberries,gooseberries,8/18/2023,9.11,kg
fruit,plums,victoria,8/18/2023,2.62,kg
fruit,plums,all_other,8/18/2023,2.13,kg
fruit,raspberries,raspberries,8/18/2023,9.63,kg
fruit,strawberries,strawberries,8/18/2023,2.78,kg
vegetable,beans,broad,8/18/2023,2.95,kg
vegetable,beans,dwarf_french_or_kidney,8/18/2023,3.45,kg
vegetable,beans,runner_climbing,8/18/2023,3.59,kg
vegetable,beetroot,beetroot,8/18/2023,0.81,kg
vegetable,pak_choi,pak_choi,8/18/2023,3.04,kg
vegetable,curly_kale,curly_kale,8/18/2023,4.24,kg
vegetable,cabbage,red,8/18/2023,0.81,kg
vegetable,cabbage,savoy,8/18/2023,0.71,head
vegetable,spring_greens,prepacked,8/18/2023,1.36,kg
vegetable,cabbage,summer_autumn_pointed,8/18/2023,0.81,kg
vegetable,cabbage,white,8/18/2023,0.72,kg
vegetable,cabbage,round_green_other,8/18/2023,0.71,head
vegetable,calabrese,calabrese,8/18/2023,2.05,kg
vegetable,capsicum,green,8/18/2023,1.45,kg
vegetable,capsicum,red,8/18/2023,1.63,kg
vegetable,capsicum,yelloworange,8/18/2023,1.87,kg
vegetable,carrots,topped_washed,8/18/2023,0.65,kg
vegetable,cauliflower,all,8/18/2023,1.19,head
vegetable,celery,all_washed,8/18/2023,1.25,kg
vegetable,celeriac,celeriac,8/18/2023,0.81,kg
vegetable,chinese_leaf,chinese_leaf,8/18/2023,1.2,kg
vegetable,coriander,coriander,8/18/2023,2.86,kg
vegetable,courgettes,courgettes,8/18/2023,1.27,kg
vegetable,cucumbers,cucumbers,8/18/2023,1.1,kg
vegetable,leeks,trimmed,8/18/2023,1.54,kg
vegetable,lettuce,butterhead_indoor,8/18/2023,0.48,head
vegetable,lettuce,cos,8/18/2023,0.67,head
vegetable,lettuce,crisp_iceberg_type,8/18/2023,0.59,head
vegetable,lettuce,little_gem,8/18/2023,0.72,twin
vegetable,rocket,rocket,8/18/2023,5.42,kg
vegetable,mixed_babyleaf_salad,pillow_pack,8/18/2023,5.68,kg
vegetable,onion,bulb_brown,8/18/2023,0.79,kg
vegetable,onion,bulb_red,8/18/2023,0.85,kg
vegetable,onion,saladspring,8/18/2023,0.45,kg
vegetable,swede,swede,8/18/2023,0.42,kg
vegetable,turnip,turnip,8/18/2023,1.04,kg
vegetable,parsnips,all_varieties,8/18/2023,1.4,kg
vegetable,rhubarb,outdoor,8/18/2023,1.76,kg
vegetable,spinach_leaf,loose_bunches,8/18/2023,2,kg
vegetable,sweetcorn,sweetcorn,8/18/2023,0.45,head
vegetable,tomatoes,round,8/18/2023,1.05,kg
vegetable,tomatoes,vine,8/18/2023,1.25,kg
vegetable,tomatoes,cherry,8/18/2023,2.43,kg
cut_flowers,gladioli,all_varieties,8/18/2023,0.21,stem
fruit,apples,bramleys_seedling,8/11/2023,1.16,kg
fruit,apples,other_early_season,8/11/2023,1.28,kg
fruit,blackberries,blackberries,8/11/2023,8.55,kg
fruit,currants,red,8/11/2023,12,kg
fruit,blueberries,blueberries,8/11/2023,9.09,kg
fruit,cherries,all,8/11/2023,4.79,kg
fruit,gooseberries,gooseberries,8/11/2023,6.75,kg
fruit,plums,victoria,8/11/2023,3.2,kg
fruit,plums,all_other,8/11/2023,2.4,kg
fruit,raspberries,raspberries,8/11/2023,9.25,kg
fruit,strawberries,strawberries,8/11/2023,3.72,kg
vegetable,beans,broad,8/11/2023,2.89,kg
vegetable,beans,dwarf_french_or_kidney,8/11/2023,3.92,kg
vegetable,beans,runner_climbing,8/11/2023,4.84,kg
vegetable,beetroot,beetroot,8/11/2023,0.85,kg
vegetable,pak_choi,pak_choi,8/11/2023,3.06,kg
vegetable,curly_kale,curly_kale,8/11/2023,4.29,kg
vegetable,cabbage,red,8/11/2023,0.91,kg
vegetable,cabbage,savoy,8/11/2023,0.72,head
vegetable,spring_greens,prepacked,8/11/2023,1.3,kg
vegetable,cabbage,summer_autumn_pointed,8/11/2023,0.81,kg
vegetable,cabbage,white,8/11/2023,0.84,kg
vegetable,cabbage,round_green_other,8/11/2023,0.72,head
vegetable,calabrese,calabrese,8/11/2023,1.89,kg
vegetable,capsicum,green,8/11/2023,1.6,kg
vegetable,capsicum,red,8/11/2023,1.45,kg
vegetable,capsicum,elongated,8/11/2023,1.69,kg
vegetable,capsicum,yelloworange,8/11/2023,1.61,kg
vegetable,carrots,topped_washed,8/11/2023,0.67,kg
vegetable,cauliflower,all,8/11/2023,1.68,head
vegetable,celery,all_washed,8/11/2023,1.21,kg
vegetable,celeriac,celeriac,8/11/2023,0.82,kg
vegetable,chinese_leaf,chinese_leaf,8/11/2023,1.17,kg
vegetable,coriander,coriander,8/11/2023,2.88,kg
vegetable,courgettes,courgettes,8/11/2023,1.34,kg
vegetable,cucumbers,cucumbers,8/11/2023,1.07,kg
vegetable,leeks,trimmed,8/11/2023,1.59,kg
vegetable,lettuce,butterhead_indoor,8/11/2023,0.48,head
vegetable,lettuce,cos,8/11/2023,0.69,head
vegetable,lettuce,crisp_iceberg_type,8/11/2023,0.59,head
vegetable,lettuce,little_gem,8/11/2023,0.73,twin
vegetable,rocket,rocket,8/11/2023,5.43,kg
vegetable,mixed_babyleaf_salad,pillow_pack,8/11/2023,5.96,kg
vegetable,onion,bulb_brown,8/11/2023,0.79,kg
vegetable,onion,bulb_red,8/11/2023,0.85,kg
vegetable,onion,saladspring,8/11/2023,0.45,kg
vegetable,swede,swede,8/11/2023,0.41,kg
vegetable,turnip,turnip,8/11/2023,0.7,kg
vegetable,parsnips,all_varieties,8/11/2023,1.49,kg
vegetable,peas,shelling_all_varieties,8/11/2023,3.3,kg
vegetable,rhubarb,outdoor,8/11/2023,1.88,kg
vegetable,spinach_leaf,loose_bunches,8/11/2023,1.99,kg
vegetable,sweetcorn,sweetcorn,8/11/2023,0.52,head
vegetable,tomatoes,round,8/11/2023,1.01,kg
vegetable,tomatoes,vine,8/11/2023,1.51,kg
vegetable,tomatoes,cherry,8/11/2023,3.73,kg
cut_flowers,gladioli,all_varieties,8/11/2023,0.26,stem
fruit,apples,bramleys_seedling,8/4/2023,1.07,kg
fruit,apples,other_early_season,8/4/2023,1.1,kg
fruit,blackberries,blackberries,8/4/2023,8.65,kg
fruit,currants,black,8/4/2023,12,kg
fruit,currants,red,8/4/2023,11.95,kg
fruit,blueberries,blueberries,8/4/2023,10.31,kg
fruit,cherries,all,8/4/2023,4.72,kg
fruit,gooseberries,gooseberries,8/4/2023,6.1,kg
fruit,plums,victoria,8/4/2023,3.3,kg
fruit,plums,all_other,8/4/2023,2.44,kg
fruit,raspberries,raspberries,8/4/2023,7.84,kg
fruit,strawberries,strawberries,8/4/2023,3.6,kg
vegetable,beans,broad,8/4/2023,3.12,kg
vegetable,beans,dwarf_french_or_kidney,8/4/2023,4.59,kg
vegetable,beans,runner_climbing,8/4/2023,5.35,kg
vegetable,beetroot,beetroot,8/4/2023,0.92,kg
vegetable,pak_choi,pak_choi,8/4/2023,2.94,kg
vegetable,curly_kale,curly_kale,8/4/2023,4.4,kg
vegetable,cabbage,red,8/4/2023,1.02,kg
vegetable,cabbage,savoy,8/4/2023,0.75,head
vegetable,spring_greens,prepacked,8/4/2023,1.33,kg
vegetable,cabbage,summer_autumn_pointed,8/4/2023,0.77,kg
vegetable,cabbage,white,8/4/2023,0.99,kg
vegetable,cabbage,round_green_other,8/4/2023,0.75,head
vegetable,calabrese,calabrese,8/4/2023,2.02,kg
vegetable,capsicum,green,8/4/2023,1.53,kg
vegetable,capsicum,red,8/4/2023,1.23,kg
vegetable,capsicum,elongated,8/4/2023,1.45,kg
vegetable,capsicum,yelloworange,8/4/2023,1.22,kg
vegetable,carrots,topped_washed,8/4/2023,0.71,kg
vegetable,cauliflower,all,8/4/2023,1.27,head
vegetable,celery,all_washed,8/4/2023,1.32,kg
vegetable,celeriac,celeriac,8/4/2023,0.8,kg
vegetable,chinese_leaf,chinese_leaf,8/4/2023,1.15,kg
vegetable,coriander,coriander,8/4/2023,3.35,kg
vegetable,courgettes,courgettes,8/4/2023,1.25,kg
vegetable,cucumbers,cucumbers,8/4/2023,1.11,kg
vegetable,leeks,trimmed,8/4/2023,1.61,kg
vegetable,lettuce,butterhead_indoor,8/4/2023,0.48,head
vegetable,lettuce,cos,8/4/2023,0.69,head
vegetable,lettuce,crisp_iceberg_type,8/4/2023,0.61,head
vegetable,lettuce,little_gem,8/4/2023,0.75,twin
vegetable,rocket,rocket,8/4/2023,5.44,kg
vegetable,mixed_babyleaf_salad,pillow_pack,8/4/2023,6.33,kg
vegetable,onion,bulb_brown,8/4/2023,0.75,kg
vegetable,onion,bulb_red,8/4/2023,0.87,kg
vegetable,onion,saladspring,8/4/2023,0.43,kg
vegetable,swede,swede,8/4/2023,0.41,kg
vegetable,parsnips,all_varieties,8/4/2023,1.45,kg
vegetable,peas,shelling_all_varieties,8/4/2023,3.3,kg
vegetable,rhubarb,outdoor,8/4/2023,1.86,kg
vegetable,spinach_leaf,loose_bunches,8/4/2023,2.42,kg
vegetable,sweetcorn,sweetcorn,8/4/2023,0.56,head
vegetable,tomatoes,round,8/4/2023,0.9,kg
vegetable,tomatoes,vine,8/4/2023,1.55,kg
vegetable,tomatoes,cherry,8/4/2023,3.2,kg
vegetable,tomatoes,plum,8/4/2023,2.4,kg
cut_flowers,gladioli,all_varieties,8/4/2023,0.25,stem
fruit,apples,bramleys_seedling,7/28/2023,1.14,kg
fruit,apples,gala,7/28/2023,0.95,kg
fruit,apples,other_late_season,7/28/2023,1.14,kg
fruit,blackberries,blackberries,7/28/2023,8.28,kg
fruit,currants,red,7/28/2023,14.4,kg
fruit,blueberries,blueberries,7/28/2023,9.03,kg
fruit,cherries,all,7/28/2023,4.7,kg
fruit,gooseberries,gooseberries,7/28/2023,6.06,kg
fruit,plums,all_other,7/28/2023,2.38,kg
fruit,raspberries,raspberries,7/28/2023,9.1,kg
fruit,strawberries,strawberries,7/28/2023,4.98,kg
vegetable,beans,broad,7/28/2023,3.21,kg
vegetable,beans,runner_climbing,7/28/2023,8.3,kg
vegetable,beetroot,beetroot,7/28/2023,0.92,kg
vegetable,pak_choi,pak_choi,7/28/2023,3.4,kg
vegetable,curly_kale,curly_kale,7/28/2023,4.51,kg
vegetable,cabbage,red,7/28/2023,1.12,kg
vegetable,cabbage,savoy,7/28/2023,0.78,head
vegetable,spring_greens,prepacked,7/28/2023,1.29,kg
vegetable,cabbage,summer_autumn_pointed,7/28/2023,0.73,kg
vegetable,cabbage,white,7/28/2023,1,kg
vegetable,cabbage,round_green_other,7/28/2023,0.77,head
vegetable,calabrese,calabrese,7/28/2023,2.02,kg
vegetable,capsicum,green,7/28/2023,1.54,kg
vegetable,capsicum,red,7/28/2023,1.19,kg
vegetable,capsicum,elongated,7/28/2023,1.58,kg
vegetable,capsicum,yelloworange,7/28/2023,1.07,kg
vegetable,carrots,topped_washed,7/28/2023,0.75,kg
vegetable,cauliflower,all,7/28/2023,0.68,head
vegetable,celery,all_washed,7/28/2023,1.38,kg
vegetable,celeriac,celeriac,7/28/2023,0.83,kg
vegetable,chinese_leaf,chinese_leaf,7/28/2023,1.18,kg
vegetable,coriander,coriander,7/28/2023,3.04,kg
vegetable,courgettes,courgettes,7/28/2023,1.37,kg
vegetable,cucumbers,cucumbers,7/28/2023,1.21,kg
vegetable,leeks,trimmed,7/28/2023,1.59,kg
vegetable,lettuce,butterhead_indoor,7/28/2023,0.48,head
vegetable,lettuce,cos,7/28/2023,0.7,head
vegetable,lettuce,crisp_iceberg_type,7/28/2023,0.64,head
vegetable,lettuce,little_gem,7/28/2023,0.73,twin
vegetable,rocket,rocket,7/28/2023,5.3,kg
vegetable,mixed_babyleaf_salad,pillow_pack,7/28/2023,5.55,kg
vegetable,onion,bulb_brown,7/28/2023,0.77,kg
vegetable,onion,bulb_red,7/28/2023,0.75,kg
vegetable,onion,saladspring,7/28/2023,0.44,kg
vegetable,swede,swede,7/28/2023,0.45,kg
vegetable,turnip,turnip,7/28/2023,2.8,kg
vegetable,parsnips,all_varieties,7/28/2023,1.46,kg
vegetable,peas,shelling_all_varieties,7/28/2023,3.38,kg
vegetable,rhubarb,outdoor,7/28/2023,1.89,kg
vegetable,spinach_leaf,loose_bunches,7/28/2023,2.46,kg
vegetable,tomatoes,round,7/28/2023,0.92,kg
vegetable,tomatoes,vine,7/28/2023,1.2,kg
vegetable,tomatoes,plum,7/28/2023,2.4,kg
fruit,apples,bramleys_seedling,7/21/2023,1.2,kg
fruit,apples,gala,7/21/2023,0.95,kg
fruit,apples,other_late_season,7/21/2023,1.11,kg
fruit,blackberries,blackberries,7/21/2023,8.83,kg
fruit,currants,black,7/21/2023,11.4,kg
fruit,currants,red,7/21/2023,15.5,kg
fruit,blueberries,blueberries,7/21/2023,9.18,kg
fruit,cherries,all,7/21/2023,4.81,kg
fruit,gooseberries,gooseberries,7/21/2023,5.57,kg
fruit,plums,all_other,7/21/2023,2.09,kg
fruit,raspberries,raspberries,7/21/2023,9.11,kg
fruit,strawberries,strawberries,7/21/2023,4.99,kg
vegetable,beans,broad,7/21/2023,2.25,kg
vegetable,beans,dwarf_french_or_kidney,7/21/2023,4.65,kg
vegetable,beans,runner_climbing,7/21/2023,6.63,kg
vegetable,beetroot,beetroot,7/21/2023,1,kg
vegetable,pak_choi,pak_choi,7/21/2023,3.61,kg
vegetable,curly_kale,curly_kale,7/21/2023,4.53,kg
vegetable,cabbage,red,7/21/2023,1.11,kg
vegetable,cabbage,savoy,7/21/2023,0.77,head
vegetable,spring_greens,prepacked,7/21/2023,1.24,kg
vegetable,cabbage,summer_autumn_pointed,7/21/2023,0.82,kg
vegetable,cabbage,white,7/21/2023,1.08,kg
vegetable,cabbage,round_green_other,7/21/2023,0.76,head
vegetable,calabrese,calabrese,7/21/2023,2.22,kg
vegetable,capsicum,red,7/21/2023,0.93,kg
vegetable,capsicum,yelloworange,7/21/2023,0.86,kg
vegetable,carrots,topped_washed,7/21/2023,0.75,kg
vegetable,cauliflower,all,7/21/2023,0.78,head
vegetable,celery,all_washed,7/21/2023,1.36,kg
vegetable,celeriac,celeriac,7/21/2023,0.84,kg
vegetable,chinese_leaf,chinese_leaf,7/21/2023,1.18,kg
